"","participant","Condition","number","correctkey","Congruent","key_response","correct","rt","exp_sess_trials.thisRepN","exp_sess_trials.thisTrialN","exp_sess_trials.thisN","exp_sess_trials.thisIndex","x","magnitude","hand","n_digits","ppid"
"275",9322,"Numerosity",2,"a","Incong","l",0,0.474135,0,4,4,4,4077,"small","right",NA,1
"276",9322,"Numerosity",2,"a","Cong","a",1,0.384325,4,6,70,6,4083,"small","left",NA,1
"277",9322,"Numerosity",2,"l","Cong","l",1,0.433495,3,10,58,5,4084,"small","right",NA,1
"278",9322,"Numerosity",2,"l","Cong","l",1,0.450445,3,8,56,6,4085,"small","right",NA,1
"279",9322,"Digit",2,"a","Cong","a",1,0.456085,2,0,32,6,4086,"small","left",NA,1
"280",9322,"Digit",4,"l","Incong","l",1,0.55971,1,14,30,8,8197,"large","right",NA,1
"281",9322,"Numerosity",4,"a","Incong","a",1,0.5669,4,8,72,8,8198,"large","left",NA,1
"282",9322,"Numerosity",4,"a","Incong","a",1,0.56724,3,8,56,9,8199,"large","left",NA,1
"283",9322,"Digit",2,"l","Incong","l",1,0.88764,1,5,21,4,4150,"small","right",NA,1
"284",9322,"Numerosity",2,"l","Incong","l",1,0.90614,4,2,66,7,4151,"small","right",NA,1
"285",9322,"Numerosity",2,"l","Incong","l",1,1.166765,3,4,52,7,4117,"small","right",7,1
"286",9322,"Numerosity",2,"l","Incong","l",1,0.999945,1,4,20,7,4153,"small","right",NA,1
"287",9322,"Digit",2,"l","Incong","l",1,1.09937,3,0,48,4,4115,"small","right",6,1
"288",9322,"Numerosity",2,"a","Incong","a",1,1.51837,3,0,48,4,4116,"small","left",6,1
"289",9322,"Numerosity",5,"a","Cong","a",1,1.219505,0,11,11,14,12226,"large","left",7,1
"290",9322,"Numerosity",4,"a","Incong","a",1,0.46697,1,7,23,8,8194,"large","left",NA,1
"291",9322,"Digit",4,"l","Incong","l",1,0.49983,0,12,12,8,8195,"large","right",NA,1
"292",9322,"Numerosity",4,"a","Incong","a",1,0.55107,2,6,38,8,8196,"large","left",NA,1
"293",9322,"Digit",5,"a","Incong","a",1,1.629005,0,5,5,12,12264,"large","left",7,1
"294",9322,"Digit",5,"l","Incong","l",1,1.8639,3,15,63,15,12258,"large","right",5,1
"295",9322,"Digit",5,"a","Incong","a",1,1.08436,3,9,57,15,12259,"large","left",6,1
"296",9322,"Digit",2,"a","Incong","a",1,0.862465,0,14,14,4,4149,"small","left",NA,1
"297",9322,"Digit",1,"l","Incong","l",1,1.00888,1,0,16,2,47,"small","right",6,1
"298",9322,"Digit",5,"a","Incong","a",1,1.716965,0,14,14,15,12265,"large","left",7,1
"299",9322,"Digit",2,"l","Incong","l",1,1.331105,2,7,39,4,4118,"small","right",7,1
"300",9322,"Numerosity",5,"l","Cong","l",1,1.0502,2,3,35,14,12219,"large","right",5,1
"301",9322,"Digit",5,"a","Cong","a",1,1.106325,1,8,24,14,12223,"large","left",7,1
"302",9322,"Numerosity",5,"a","Cong","a",1,1.216975,0,8,8,13,12225,"large","left",7,1
"303",9322,"Digit",1,"l","Cong","l",1,1.399465,0,10,10,1,12,"small","right",7,1
"304",9322,"Numerosity",2,"l","Incong","l",1,1.433445,3,9,57,4,4119,"small","right",7,1
"305",9322,"Digit",1,"l","Cong","l",1,1.40789,1,13,29,1,8,"small","right",6,1
"306",9322,"Digit",5,"a","Cong","a",1,1.00733,0,15,15,14,12220,"large","left",6,1
"307",9322,"Numerosity",5,"l","Cong","l",1,1.23388,4,0,64,13,12221,"large","right",6,1
"308",9322,"Numerosity",2,"a","Incong","a",1,0.83635,3,1,49,7,4148,"small","left",NA,1
"309",9322,"Numerosity",5,"l","Cong","l",1,1.193795,1,5,21,13,12224,"large","right",7,1
"310",9322,"Digit",1,"l","Cong","l",1,1.236535,2,12,44,1,11,"small","right",7,1
"311",9322,"Digit",5,"a","Cong","a",1,1.37039,2,15,47,14,12222,"large","left",6,1
"312",9322,"Numerosity",1,"l","Cong","l",1,1.51172,0,2,2,1,9,"small","right",6,1
"313",9322,"Numerosity",1,"l","Incong","a",0,1.116835,4,10,74,2,1,"small","left",7,1
"314",9322,"Digit",2,"l","Cong","l",1,2.636515,1,9,25,6,4082,"small","right",7,1
"315",9322,"Numerosity",2,"a","Cong","a",1,1.0765,2,5,37,6,4078,"small","left",5,1
"316",9322,"Digit",1,"l","Cong","l",1,1.59309,1,7,23,0,10,"small","right",6,1
"317",9322,"Numerosity",1,"a","Cong","a",1,1.16693,4,12,76,0,7,"small","left",6,1
"318",9322,"Numerosity",2,"a","Cong","a",1,1.22145,4,11,75,5,4079,"small","left",6,1
"319",9322,"Numerosity",2,"l","Cong","l",1,1.37749,1,14,30,5,4081,"small","right",6,1
"320",9322,"Numerosity",2,"a","Cong","a",1,1.26951,2,2,34,5,4080,"small","left",6,1
"321",9478,"Numerosity",1,"a","Cong","a",1,0.78653,1,5,21,0,125,"small","left",NA,2
"322",9478,"Digit",1,"a","Incong","a",1,0.439995,4,15,79,3,137,"small","left",NA,2
"323",9478,"Numerosity",1,"l","Incong","l",1,0.430155,4,11,75,3,136,"small","right",NA,2
"324",9478,"Numerosity",1,"l","Incong","l",1,0.460555,2,2,34,2,140,"small","right",NA,2
"325",9478,"Numerosity",1,"a","Incong","a",1,0.455255,2,7,39,2,138,"small","left",NA,2
"326",9478,"Numerosity",1,"a","Incong","a",1,0.42049,0,4,4,3,135,"small","left",NA,2
"327",9478,"Digit",1,"a","Cong","a",1,0.767955,3,2,50,0,123,"small","left",NA,2
"328",9478,"Digit",1,"l","Incong","l",1,0.45743,2,9,41,2,139,"small","right",NA,2
"329",9478,"Numerosity",1,"a","Cong","a",1,0.40394,0,8,8,0,97,"small","left",NA,2
"330",9478,"Numerosity",1,"l","Cong","l",1,0.75219,0,7,7,1,122,"small","right",NA,2
"331",9478,"Digit",1,"l","Cong","l",1,0.77145,0,10,10,1,124,"small","right",NA,2
"332",9478,"Numerosity",4,"l","Incong","l",1,0.756635,2,2,34,9,8300,"large","right",NA,2
"333",9478,"Numerosity",1,"a","Incong","a",1,0.41914,3,5,53,2,134,"small","left",NA,2
"334",9478,"Digit",1,"a","Incong","a",1,0.312895,3,7,55,3,126,"small","left",NA,2
"335",9478,"Numerosity",1,"a","Cong","a",1,0.392675,4,3,67,0,95,"small","left",NA,2
"336",9478,"Digit",1,"a","Cong","a",1,0.401375,0,9,9,1,96,"small","left",NA,2
"337",9478,"Digit",1,"a","Cong","a",1,0.504305,2,2,34,0,110,"small","left",NA,2
"338",9478,"Digit",1,"a","Cong","a",1,0.376465,4,2,66,0,93,"small","left",NA,2
"339",9478,"Numerosity",1,"l","Cong","l",1,0.38135,1,0,16,1,94,"small","right",NA,2
"340",9478,"Numerosity",1,"l","Cong","l",1,0.50342,3,13,61,0,109,"small","right",NA,2
"341",9478,"Numerosity",1,"l","Incong","l",1,0.4714,2,8,40,3,142,"small","right",NA,2
"342",9478,"Numerosity",1,"l","Cong","l",1,0.508435,4,2,66,0,111,"small","right",NA,2
"343",9478,"Digit",1,"a","Cong","a",1,0.40814,4,14,78,1,98,"small","left",NA,2
"344",9478,"Numerosity",1,"a","Incong","a",1,0.469935,4,6,70,3,141,"small","left",NA,2
"345",9478,"Digit",1,"a","Incong","a",1,0.40293,0,8,8,3,133,"small","left",NA,2
"346",9478,"Digit",1,"a","Cong","a",1,0.35583,0,7,7,0,92,"small","left",NA,2
"347",9478,"Digit",1,"l","Cong","l",1,0.588645,4,4,68,1,120,"small","right",NA,2
"348",9478,"Digit",1,"l","Cong","l",1,0.711815,4,1,65,0,121,"small","right",NA,2
"349",9478,"Digit",4,"l","Incong","l",1,0.645115,2,5,37,8,8297,"large","right",NA,2
"350",9478,"Digit",4,"a","Incong","a",1,0.671915,1,4,20,8,8298,"large","left",NA,2
"351",9478,"Numerosity",4,"l","Incong","l",1,0.695065,4,5,69,9,8299,"large","right",NA,2
"352",9478,"Digit",5,"a","Cong","a",1,0.41111,3,11,59,13,12315,"large","left",NA,2
"353",9478,"Numerosity",1,"a","Cong","a",1,0.430265,2,0,32,0,99,"small","left",NA,2
"354",9478,"Numerosity",1,"l","Cong","l",1,0.437975,0,1,1,0,100,"small","right",NA,2
"355",9478,"Digit",1,"a","Incong","a",1,0.373535,1,14,30,2,129,"small","left",NA,2
"356",9478,"Digit",1,"l","Incong","l",1,0.3808,0,6,6,3,130,"small","right",NA,2
"357",9478,"Digit",1,"l","Incong","l",1,0.39476,3,10,58,2,131,"small","right",NA,2
"358",9478,"Digit",1,"a","Incong","a",1,0.399365,0,3,3,2,132,"small","left",NA,2
"359",9478,"Numerosity",1,"l","Cong","l",1,0.487345,1,3,19,0,105,"small","right",NA,2
"360",9478,"Numerosity",5,"a","Cong","a",1,0.473595,3,6,54,14,12323,"large","left",NA,2
"361",9478,"Digit",5,"l","Cong","l",1,0.479675,0,1,1,13,12324,"large","right",NA,2
"362",9478,"Numerosity",5,"a","Cong","a",1,0.48022,2,4,36,13,12325,"large","left",NA,2
"363",9478,"Numerosity",5,"a","Cong","a",1,0.485865,0,14,14,13,12326,"large","left",NA,2
"364",9478,"Numerosity",5,"l","Cong","l",1,0.48661,1,6,22,13,12327,"large","right",NA,2
"365",9478,"Numerosity",5,"a","Cong","a",1,0.486795,0,0,0,14,12328,"large","left",NA,2
"366",9478,"Numerosity",5,"l","Cong","l",1,0.41336,0,9,9,13,12316,"large","right",NA,2
"367",9478,"Digit",1,"a","Incong","a",1,0.35767,4,1,65,2,127,"small","left",NA,2
"368",9478,"Digit",1,"l","Cong","l",1,0.43866,3,9,57,0,101,"small","right",NA,2
"369",9478,"Digit",1,"l","Cong","l",1,0.47658,0,13,13,0,102,"small","right",NA,2
"370",9478,"Numerosity",1,"l","Cong","l",1,0.47912,3,2,50,1,103,"small","right",NA,2
"371",9478,"Numerosity",1,"l","Cong","l",1,0.485715,2,12,44,0,104,"small","right",NA,2
"372",9478,"Numerosity",1,"l","Cong","l",1,0.586115,2,6,38,1,119,"small","right",NA,2
"373",9478,"Digit",1,"l","Incong","l",1,0.4861,3,6,54,3,145,"small","right",NA,2
"374",9478,"Digit",1,"a","Cong","a",1,0.48937,3,0,48,1,106,"small","left",NA,2
"375",9478,"Digit",1,"l","Cong","l",1,0.49009,1,8,24,0,107,"small","right",NA,2
"376",9478,"Digit",1,"a","Cong","a",1,0.49085,1,9,25,0,108,"small","left",NA,2
"377",9478,"Numerosity",5,"l","Cong","a",0,0.602615,4,8,72,13,12298,"large","left",NA,2
"378",9478,"Numerosity",5,"a","Incong","l",0,0.326275,1,8,24,12,12299,"large","right",NA,2
"379",9478,"Numerosity",5,"l","Cong","l",1,0.49048,2,5,37,13,12329,"large","right",NA,2
"380",9478,"Digit",5,"l","Cong","l",1,0.490545,4,10,74,13,12330,"large","right",NA,2
"381",9478,"Digit",1,"a","Incong","a",1,0.36371,1,10,26,3,128,"small","left",NA,2
"382",9478,"Digit",5,"a","Cong","a",1,0.45732,1,7,23,13,12319,"large","left",NA,2
"383",9478,"Numerosity",5,"l","Cong","l",1,0.459075,3,5,53,14,12320,"large","right",NA,2
"384",9478,"Digit",5,"l","Cong","l",1,0.459945,2,10,42,13,12321,"large","right",NA,2
"385",9478,"Digit",5,"a","Cong","a",1,0.47204,2,5,37,14,12322,"large","left",NA,2
"386",9478,"Digit",5,"l","Cong","l",1,0.36799,1,12,28,14,12309,"large","right",NA,2
"387",9478,"Digit",5,"a","Cong","a",1,0.37979,1,1,17,14,12310,"large","left",NA,2
"388",9478,"Digit",5,"l","Cong","l",1,0.38453,4,11,75,14,12311,"large","right",NA,2
"389",9478,"Numerosity",5,"l","Cong","l",1,0.392395,2,14,46,14,12312,"large","right",NA,2
"390",9478,"Numerosity",5,"a","Cong","a",1,0.39254,4,9,73,13,12313,"large","left",NA,2
"391",9478,"Digit",5,"a","Cong","a",1,0.40876,0,7,7,13,12314,"large","left",NA,2
"392",9478,"Numerosity",5,"a","Incong","a",1,0.465715,1,1,17,15,12354,"large","left",NA,2
"393",9478,"Digit",5,"a","Incong","a",1,0.46773,2,15,47,12,12355,"large","left",NA,2
"394",9478,"Digit",5,"a","Cong","a",1,0.493055,4,10,74,13,12331,"large","left",NA,2
"395",9478,"Digit",5,"l","Cong","l",1,0.52004,3,14,62,13,12332,"large","right",NA,2
"396",9478,"Numerosity",5,"a","Cong","a",1,0.530545,3,1,49,13,12333,"large","left",NA,2
"397",9478,"Digit",1,"l","Incong","l",1,0.47175,0,15,15,2,143,"small","right",NA,2
"398",9478,"Digit",1,"l","Incong","l",1,0.472625,2,8,40,3,144,"small","right",NA,2
"399",9478,"Numerosity",2,"a","Cong","a",1,0.42137,4,5,69,5,4174,"small","left",NA,2
"400",9478,"Digit",2,"l","Cong","l",1,0.42728,0,12,12,5,4175,"small","right",NA,2
"401",9478,"Digit",2,"a","Cong","a",1,0.430145,1,0,16,5,4176,"small","left",NA,2
"402",9478,"Digit",2,"l","Cong","l",1,0.43647,2,3,35,5,4177,"small","right",NA,2
"403",9478,"Numerosity",2,"l","Cong","l",1,0.440765,3,4,52,6,4178,"small","right",NA,2
"404",9478,"Numerosity",2,"a","Cong","a",1,0.45743,1,2,18,5,4179,"small","left",NA,2
"405",9478,"Digit",2,"l","Cong","l",1,0.461465,1,2,18,6,4180,"small","right",NA,2
"406",9478,"Digit",2,"l","Cong","l",1,0.47784,1,12,28,5,4181,"small","right",NA,2
"407",9478,"Numerosity",5,"a","Cong","a",1,0.419575,2,9,41,14,12317,"large","left",NA,2
"408",9478,"Digit",5,"a","Cong","a",1,0.42093,3,5,53,14,12318,"large","left",NA,2
"409",9478,"Digit",2,"a","Cong","a",1,0.414425,0,2,2,6,4171,"small","left",NA,2
"410",9478,"Numerosity",2,"l","Cong","l",1,0.415845,1,14,30,6,4172,"small","right",NA,2
"411",9478,"Numerosity",2,"a","Cong","a",1,0.418945,3,14,62,5,4173,"small","left",NA,2
"412",9478,"Digit",2,"a","Cong","a",1,0.51258,4,12,76,5,4187,"small","left",NA,2
"413",9478,"Numerosity",2,"l","Cong","l",1,0.521625,4,7,71,5,4188,"small","right",NA,2
"414",9478,"Digit",2,"a","Cong","a",1,0.52506,3,15,63,5,4189,"small","left",NA,2
"415",9478,"Digit",2,"a","Cong","a",1,0.53334,1,13,29,6,4190,"small","left",NA,2
"416",9478,"Digit",2,"a","Cong","a",1,0.56154,2,11,43,6,4191,"small","left",NA,2
"417",9478,"Digit",2,"a","Cong","a",1,0.56669,4,5,69,6,4192,"small","left",NA,2
"418",9478,"Numerosity",2,"a","Cong","a",1,0.58553,0,2,2,6,4193,"small","left",NA,2
"419",9478,"Numerosity",1,"l","Cong","l",1,0.51392,4,15,79,1,112,"small","right",NA,2
"420",9478,"Digit",2,"l","Cong","l",1,0.488715,4,13,77,5,4182,"small","right",NA,2
"421",9478,"Digit",2,"l","Cong","l",1,0.49511,0,11,11,6,4183,"small","right",NA,2
"422",9478,"Numerosity",2,"l","Cong","l",1,0.495665,1,4,20,5,4184,"small","right",NA,2
"423",9478,"Digit",2,"a","Cong","a",1,0.4989,3,12,60,6,4185,"small","left",NA,2
"424",9478,"Digit",2,"l","Cong","l",1,0.506915,4,6,70,6,4186,"small","right",NA,2
"425",9478,"Numerosity",1,"a","Cong","a",1,0.57515,3,4,52,1,118,"small","left",NA,2
"426",9478,"Digit",1,"a","Incong","a",1,0.639015,3,13,61,2,158,"small","left",NA,2
"427",9478,"Digit",1,"a","Incong","a",1,0.643385,2,14,46,2,159,"small","left",NA,2
"428",9478,"Numerosity",1,"l","Incong","l",1,0.7595,1,13,29,2,160,"small","right",NA,2
"429",9478,"Digit",4,"l","Incong","l",1,0.63466,1,3,19,9,8296,"large","right",NA,2
"430",9478,"Digit",1,"l","Cong","l",1,1.13118,3,1,49,1,87,"small","right",6,2
"431",9478,"Digit",1,"a","Cong","a",1,1.268365,2,15,47,1,88,"small","left",7,2
"432",9478,"Numerosity",1,"a","Cong","l",0,0.577315,1,14,30,1,81,"small","right",NA,2
"433",9478,"Numerosity",1,"l","Incong","a",0,0.284725,0,14,14,2,82,"small","left",NA,2
"434",9478,"Numerosity",4,"l","Incong","l",1,0.77621,4,8,72,8,8301,"large","right",NA,2
"435",9478,"Numerosity",4,"l","Incong","l",1,0.802565,2,1,33,8,8302,"large","right",NA,2
"436",9478,"Digit",1,"l","Incong","a",0,0.4631,4,14,78,2,85,"small","left",NA,2
"437",9478,"Numerosity",1,"a","Incong","l",0,0.47336,0,3,3,2,86,"small","right",NA,2
"438",9478,"Numerosity",1,"a","Cong","a",1,0.27964,0,10,10,1,89,"small","left",NA,2
"439",9478,"Numerosity",1,"a","Cong","a",1,0.321555,4,0,64,1,90,"small","left",NA,2
"440",9478,"Digit",1,"a","Cong","a",1,0.340695,1,15,31,1,91,"small","left",NA,2
"441",9478,"Digit",2,"l","Incong","l",1,0.539415,3,2,50,4,4217,"small","right",NA,2
"442",9478,"Digit",2,"l","Incong","l",1,0.55234,2,11,43,7,4218,"small","right",NA,2
"443",9478,"Digit",2,"l","Incong","l",1,0.555405,4,7,71,7,4219,"small","right",NA,2
"444",9478,"Digit",2,"a","Incong","a",1,0.567945,0,0,0,7,4220,"small","left",NA,2
"445",9478,"Numerosity",2,"a","Incong","a",1,0.57533,3,11,59,7,4221,"small","left",NA,2
"446",9478,"Numerosity",2,"l","Incong","l",1,0.579305,3,12,60,7,4222,"small","right",NA,2
"447",9478,"Numerosity",2,"l","Incong","l",1,0.585685,2,13,45,7,4223,"small","right",NA,2
"448",9478,"Numerosity",2,"l","Incong","l",1,0.588205,3,10,58,4,4224,"small","right",NA,2
"449",9478,"Numerosity",2,"l","Incong","l",1,0.594965,1,4,20,4,4225,"small","right",NA,2
"450",9478,"Digit",2,"l","Incong","l",1,0.63298,2,13,45,4,4226,"small","right",NA,2
"451",9478,"Numerosity",2,"a","Incong","a",1,0.64341,4,0,64,4,4227,"small","left",NA,2
"452",9478,"Numerosity",2,"a","Incong","a",1,0.656055,1,9,25,7,4228,"small","left",NA,2
"453",9478,"Digit",2,"a","Incong","a",1,0.68912,2,7,39,7,4229,"small","left",NA,2
"454",9478,"Numerosity",2,"a","Incong","a",1,0.69755,2,15,47,7,4230,"small","left",NA,2
"455",9478,"Digit",2,"a","Incong","a",1,0.712815,4,0,64,7,4231,"small","left",NA,2
"456",9478,"Digit",2,"l","Incong","l",1,0.727825,1,3,19,4,4232,"small","right",NA,2
"457",9478,"Digit",2,"a","Incong","a",1,0.752005,3,3,51,4,4233,"small","left",NA,2
"458",9478,"Numerosity",4,"a","Cong","a",1,0.431025,2,8,40,11,8241,"large","left",NA,2
"459",9478,"Digit",5,"a","Incong","l",0,0.352925,1,9,25,12,12300,"large","right",NA,2
"460",9478,"Digit",1,"l","Cong","l",1,0.516515,1,11,27,1,113,"small","right",NA,2
"461",9478,"Digit",1,"l","Cong","l",1,0.53321,2,6,38,0,114,"small","right",NA,2
"462",9478,"Numerosity",1,"a","Cong","a",1,0.53596,2,4,36,1,115,"small","left",NA,2
"463",9478,"Digit",1,"l","Cong","l",1,0.54102,2,0,32,1,116,"small","right",NA,2
"464",9478,"Numerosity",1,"a","Cong","a",1,0.554005,3,9,57,0,117,"small","left",NA,2
"465",9478,"Numerosity",5,"l","Cong","l",1,0.355495,4,1,65,14,12308,"large","right",NA,2
"466",9478,"Numerosity",4,"a","Cong","a",1,0.511375,1,2,18,11,8249,"large","left",NA,2
"467",9478,"Numerosity",4,"a","Cong","a",1,0.519945,3,3,51,10,8250,"large","left",NA,2
"468",9478,"Numerosity",4,"l","Cong","l",1,0.539865,2,12,44,11,8251,"large","right",NA,2
"469",9478,"Digit",4,"a","Cong","a",1,0.54288,4,12,76,11,8252,"large","left",NA,2
"470",9478,"Digit",4,"a","Cong","a",1,0.551505,3,14,62,11,8253,"large","left",NA,2
"471",9478,"Numerosity",4,"l","Cong","l",1,0.568065,0,3,3,11,8254,"large","right",NA,2
"472",9478,"Numerosity",4,"a","Cong","a",1,0.56847,4,3,67,11,8255,"large","left",NA,2
"473",9478,"Digit",4,"l","Cong","l",1,0.581005,1,4,20,10,8256,"large","right",NA,2
"474",9478,"Digit",4,"l","Cong","l",1,0.585095,4,4,68,10,8257,"large","right",NA,2
"475",9478,"Numerosity",4,"a","Cong","a",1,0.585415,4,13,77,10,8258,"large","left",NA,2
"476",9478,"Digit",4,"a","Cong","a",1,0.58646,3,12,60,10,8259,"large","left",NA,2
"477",9478,"Digit",4,"a","Cong","a",1,0.60683,0,0,0,10,8260,"large","left",NA,2
"478",9478,"Numerosity",4,"l","Cong","l",1,0.65972,2,7,39,10,8261,"large","right",NA,2
"479",9478,"Numerosity",4,"a","Cong","a",1,0.67455,0,13,13,10,8262,"large","left",NA,2
"480",9478,"Digit",4,"l","Cong","l",1,0.69393,3,10,58,10,8263,"large","right",NA,2
"481",9478,"Numerosity",4,"l","Cong","l",1,0.71942,1,12,28,10,8264,"large","right",NA,2
"482",9478,"Digit",4,"a","Cong","a",1,0.764535,2,7,39,11,8265,"large","left",NA,2
"483",9478,"Numerosity",4,"a","Cong","a",1,0.771165,3,7,55,11,8266,"large","left",NA,2
"484",9478,"Digit",4,"a","Cong","a",1,0.79179,4,5,69,10,8267,"large","left",NA,2
"485",9478,"Digit",4,"l","Cong","l",1,0.87209,0,12,12,11,8268,"large","right",NA,2
"486",9478,"Numerosity",4,"l","Cong","l",1,0.89591,1,10,26,11,8269,"large","right",NA,2
"487",9478,"Digit",4,"a","Cong","a",1,0.909745,2,12,44,10,8270,"large","left",NA,2
"488",9478,"Numerosity",4,"a","Incong","a",1,0.37898,3,15,63,9,8273,"large","left",NA,2
"489",9478,"Digit",4,"l","Incong","l",1,0.385215,0,14,14,8,8274,"large","right",NA,2
"490",9478,"Numerosity",4,"a","Incong","a",1,0.414105,4,13,77,8,8275,"large","left",NA,2
"491",9478,"Numerosity",4,"a","Incong","a",1,0.41569,3,7,55,8,8276,"large","left",NA,2
"492",9478,"Numerosity",4,"a","Incong","a",1,0.419685,0,5,5,9,8277,"large","left",NA,2
"493",9478,"Digit",5,"l","Cong","l",1,0.534875,3,8,56,14,12334,"large","right",NA,2
"494",9478,"Numerosity",5,"l","Cong","l",1,0.54744,3,0,48,13,12335,"large","right",NA,2
"495",9478,"Digit",5,"l","Cong","l",1,0.55162,1,5,21,13,12336,"large","right",NA,2
"496",9478,"Numerosity",1,"l","Incong","l",1,0.502985,4,7,71,2,146,"small","right",NA,2
"497",9478,"Numerosity",1,"a","Incong","a",1,0.50328,4,1,65,2,147,"small","left",NA,2
"498",9478,"Numerosity",1,"a","Incong","a",1,0.519485,1,15,31,2,148,"small","left",NA,2
"499",9478,"Digit",4,"a","Cong","a",1,0.435865,1,6,22,11,8242,"large","left",NA,2
"500",9478,"Numerosity",5,"l","Incong","a",0,0.45225,1,7,23,15,12301,"large","left",NA,2
"501",9478,"Numerosity",5,"a","Incong","l",0,0.591545,4,14,78,12,12302,"large","right",NA,2
"502",9478,"Digit",5,"l","Cong","l",1,0.267295,0,4,4,14,12305,"large","right",NA,2
"503",9478,"Digit",5,"a","Cong","a",1,0.327995,4,15,79,14,12306,"large","left",NA,2
"504",9478,"Digit",5,"a","Cong","a",1,0.35539,0,14,14,14,12307,"large","left",NA,2
"505",9478,"Digit",4,"l","Cong","l",1,0.501215,2,6,38,10,8248,"large","right",NA,2
"506",9478,"Digit",1,"l","Incong","l",1,0.62898,1,0,16,3,157,"small","right",NA,2
"507",9478,"Digit",4,"a","Incong","a",1,0.5949,2,2,34,8,8293,"large","left",NA,2
"508",9478,"Numerosity",4,"l","Incong","l",1,0.6066,3,15,63,9,8294,"large","right",NA,2
"509",9478,"Numerosity",4,"l","Incong","l",1,0.613815,1,12,28,9,8295,"large","right",NA,2
"510",9478,"Digit",2,"a","Cong","a",1,0.326725,0,5,5,5,4163,"small","left",NA,2
"511",9478,"Digit",2,"a","Cong","a",1,0.37384,2,3,35,5,4164,"small","left",NA,2
"512",9478,"Numerosity",2,"a","Cong","a",1,0.38923,0,4,4,5,4165,"small","left",NA,2
"513",9478,"Digit",2,"l","Cong","l",1,0.38977,2,1,33,6,4166,"small","right",NA,2
"514",9478,"Numerosity",2,"l","Cong","l",1,0.39708,0,6,6,6,4167,"small","right",NA,2
"515",9478,"Digit",5,"l","Incong","l",1,0.474095,1,8,24,15,12356,"large","right",NA,2
"516",9478,"Digit",5,"l","Incong","l",1,0.49168,2,4,36,15,12357,"large","right",NA,2
"517",9478,"Numerosity",5,"a","Incong","a",1,0.49529,3,2,50,12,12358,"large","left",NA,2
"518",9478,"Digit",5,"a","Incong","a",1,0.516005,2,14,46,15,12359,"large","left",NA,2
"519",9478,"Digit",5,"l","Incong","l",1,0.52039,3,4,52,15,12360,"large","right",NA,2
"520",9478,"Digit",5,"l","Incong","l",1,0.54019,4,6,70,12,12361,"large","right",NA,2
"521",9478,"Digit",5,"l","Incong","l",1,0.541295,3,6,54,12,12362,"large","right",NA,2
"522",9478,"Digit",5,"a","Incong","a",1,0.54741,4,9,73,12,12363,"large","left",NA,2
"523",9478,"Numerosity",5,"a","Incong","a",1,0.56517,4,10,74,15,12364,"large","left",NA,2
"524",9478,"Digit",5,"a","Incong","a",1,0.56927,3,4,52,12,12365,"large","left",NA,2
"525",9478,"Digit",5,"a","Incong","a",1,0.575305,3,8,56,15,12366,"large","left",NA,2
"526",9478,"Numerosity",5,"a","Incong","a",1,0.57564,0,6,6,15,12367,"large","left",NA,2
"527",9478,"Digit",5,"l","Incong","l",1,0.579815,4,7,71,15,12368,"large","right",NA,2
"528",9478,"Numerosity",5,"l","Incong","l",1,0.585825,3,0,48,12,12369,"large","right",NA,2
"529",9478,"Numerosity",5,"l","Incong","l",1,0.60538,2,14,46,15,12370,"large","right",NA,2
"530",9478,"Numerosity",5,"a","Incong","a",1,0.60676,2,1,33,15,12371,"large","left",NA,2
"531",9478,"Numerosity",5,"l","Incong","l",1,0.660895,1,8,24,12,12372,"large","right",NA,2
